      25.7	  0.153241
      25.8	  0.209322
      25.9	  0.273473
        26	  0.345694
      26.1	  0.424118
      26.2	  0.506878
      26.3	  0.593973
      26.4	  0.685405
      26.5	  0.781173
      26.6	  0.878879
      26.7	  0.976125
      26.8	   1.07291
      26.9	   1.16924
        27	   1.26511
      27.1	   1.35817
      27.2	    1.4461
      27.3	   1.52888
      27.4	   1.60652
      27.5	   1.67901
      27.6	   1.74465
      27.7	   1.80173
      27.8	   1.85023
      27.9	   1.89017
        28	   1.92155
      28.1	   1.94369
      28.2	   1.95594
      28.3	    1.9583
      28.4	   1.95076
      28.5	   1.93333
      28.6	   1.90656
      28.7	   1.87099
      28.8	   1.82662
      28.9	   1.77345
        29	   1.71149
      29.1	   1.64235
      29.2	   1.56766
      29.3	   1.48743
      29.4	   1.40165
      29.5	   1.31032
      29.6	   1.21575
      29.7	   1.12023
      29.8	   1.02378
      29.9	  0.926388
        30	  0.828055
      30.1	  0.731201
      30.2	  0.638245
      30.3	  0.549187
      30.4	  0.464027
      30.5	  0.382765
      30.6	  0.307343
      30.7	  0.239703
      30.8	  0.179845
      30.9	  0.127769
        31	  0.083474
      31.1	 0.0479504
      31.2	  0.022187
      31.3	0.00618379
      31.4	-5.91258e-05
      31.5	 0.0034582
      31.6	 0.0165302
      31.7	 0.0389512
      31.8	 0.0707212
      31.9	   0.11184
        32	  0.162308
      32.1	  0.220776
      32.2	  0.285892
      32.3	  0.357656
      32.4	   0.43607
      32.5	  0.521133
      32.6	   0.61068
      32.7	  0.702549
      32.8	  0.796738
      32.9	  0.893248
        33	  0.992078
      33.1	   1.09078
      33.2	   1.18691
      33.3	   1.28046
      33.4	   1.37144
      33.5	   1.45984
      33.6	   1.54353
      33.7	   1.62039
      33.8	    1.6904
      33.9	   1.75357
        34	    1.8099
      34.1	   1.85809
      34.2	   1.89685
      34.3	   1.92618
      34.4	   1.94607
      34.5	   1.95654
      34.6	   1.95743
      34.7	   1.94861
      34.8	   1.93008
      34.9	   1.90183
        35	   1.86387
      35.1	   1.81724
      35.2	     1.763
      35.3	   1.70114
      35.4	   1.63166
      35.5	   1.55457
      35.6	   1.47184
      35.7	   1.38545
      35.8	   1.29541
      35.9	   1.20172
        36	   1.10437
      36.1	   1.00579
      36.2	  0.908413
      36.3	  0.812238
      36.4	  0.717264
      36.5	  0.623492
      36.6	  0.533202
      36.7	  0.448676
      36.8	  0.369913
      36.9	  0.296914
        37	  0.229678
      37.1	  0.169782
      37.2	    0.1188
      37.3	 0.0767334
      37.4	 0.0435813
      37.5	  0.019344
      37.6	0.00450582
      37.7	-0.000449043
      37.8	0.00447945
      37.9	 0.0192913
        38	 0.0439865
      38.1	 0.0778394
      38.2	  0.120124
      38.3	  0.170842
      38.4	  0.229991
      38.5	  0.297572
      38.6	  0.371828
      38.7	     0.451
      38.8	  0.535089
      38.9	  0.624093
        39	  0.718015
      39.1	  0.814493
      39.2	  0.911168
      39.3	   1.00804
      39.4	   1.10511
      39.5	   1.20237
      39.6	   1.29745
      39.7	   1.38796
      39.8	    1.4739
      39.9	   1.55527
        40	   1.63206
      40.1	   1.70247
      40.2	   1.76465
      40.3	   1.81861
      40.4	   1.86436
      40.5	   1.90188
      40.6	   1.93037
      40.7	     1.949
      40.8	   1.95778
      40.9	    1.9567
        41	   1.94576
      41.1	   1.92536
      41.2	   1.89588
      41.3	   1.85732
      41.4	   1.80968
      41.5	   1.75297
      41.6	   1.68867
      41.7	    1.6183
      41.8	   1.54184
      41.9	   1.45931
        42	    1.3707
      42.1	   1.27825
      42.2	   1.18421
      42.3	   1.08858
      42.4	  0.991358
      42.5	  0.892545
      42.6	  0.794579
      42.7	    0.6999
      42.8	  0.608507
      42.9	    0.5204
        43	  0.435579
      43.1	  0.356081
      43.2	  0.283943
      43.3	  0.219163
      43.4	  0.161743
      43.5	  0.111682
      43.6	 0.0701154
      43.7	 0.0381794
      43.8	 0.0158737
      43.9	 0.0031984
        44	0.000153413
      44.1	0.00669544
      44.2	 0.0227811
      44.3	 0.0484105
      44.4	 0.0835835
      44.5	    0.1283
      44.6	  0.181349
      44.7	  0.241518
      44.8	  0.308807
      44.9	  0.383217
        45	  0.464747
      45.1	  0.551315
      45.2	  0.640836
      45.3	   0.73331
      45.4	  0.828739
      45.5	  0.927121
      45.6	   1.02601
      45.7	   1.12297
      45.8	   1.21799
      45.9	   1.31107
        46	   1.40222
      46.1	   1.48922
      46.2	   1.56987
      46.3	   1.64417
      46.4	   1.71212
      46.5	   1.77371
      46.6	   1.82753
      46.7	   1.87213
      46.8	   1.90751
      46.9	   1.93369
        47	   1.95065
      47.1	    1.9581
      47.2	   1.95573
      47.3	   1.94355
      47.4	   1.92154
      47.5	   1.88972
      47.6	   1.84898
      47.7	   1.80022
      47.8	   1.74344
      47.9	   1.67865
        48	   1.60583
      48.1	   1.52688
      48.2	   1.44367
      48.3	    1.3562
      48.4	   1.26447
      48.5	   1.16849
      48.6	   1.07065
      48.7	  0.973363
      48.8	   0.87662
      48.9	  0.780424
        49	  0.684775
      49.1	  0.592009
      49.2	   0.50446
      49.3	  0.422128
      49.4	  0.345013
      49.5	  0.273116
